Building_ID,Location,Building_Type,Energy_Saved_kWh,Energy_Waste_kWh,Energy_Savings_%,HVAC_System_Type_Num,External_Temperature_C,Building_Occupancy_%
B3667,Ottawa,Office,42081.70813337926,42081.70813337926,20.373116967293527,1,30.17541184940896,73.63280523905959
B3668,Hamilton,Hospital,10627.245206551874,10627.245206551874,10.102673656604653,1,9.820387541355355,25.97336514919106
B3669,Ottawa,School,118338.40902237574,118338.40902237574,45.563048220527925,2,5.749149863511488,32.70008208075569
B3670,Hamilton,Hospital,33558.021980489284,33558.021980489284,25.85859478865369,0,18.47116303790378,82.96574187073715
B3671,Hamilton,Office,113528.64216919147,113528.64216919147,48.43463532824715,2,12.124356702567724,95.24535551590546
B3672,Toronto,Hospital,14283.871521356028,14283.871521356028,26.99902670612032,1,6.488431200165124,22.23394726305886
B3673,Ottawa,School,37668.43437682157,37668.43437682157,53.35830426531748,2,26.73794860542887,54.78845990546964
B3674,Hamilton,Hotel,65125.439002922125,65125.439002922125,23.262084164577857,1,8.347789998717424,29.27586274656281
B3675,Ottawa,Office,14278.121355455429,14278.121355455429,27.67267204229048,1,23.24958500023315,15.40658515194842
B3676,Toronto,Office,33340.779869987455,33340.779869987455,43.853783609011984,2,13.431492505006675,39.29530043135219
B3677,Ottawa,Office,13236.544489154565,13236.544489154565,24.84634222977573,1,10.204881510650662,22.93188626657915
B3678,Ottawa,Hotel,50479.012820943724,50479.012820943724,23.259936471374274,1,16.392545687579524,73.89397660908216
B3679,Toronto,Mall,67233.0566370065,67233.0566370065,38.508682251056406,2,29.04337328668861,58.03528723043
B3680,London,Mall,23835.88298629836,23835.88298629836,41.58981981514711,2,16.76280730713718,22.94510238912798
B3681,Toronto,Hospital,96511.31262264484,96511.31262264484,35.21231761006655,0,27.52308947633167,10.831742956496292
B3682,Toronto,Mall,65894.64498022643,65894.64498022643,37.85056799927533,2,8.76458890397452,82.73413441217915
B3683,Toronto,Hotel,42653.86873465366,42653.86873465366,26.159273494661544,0,28.18314258995237,25.85749655478228
B3684,London,Mall,31226.99116012652,31226.99116012652,17.87238258706583,0,12.10799974719946,64.55949779986894
B3685,Hamilton,Office,130847.33824035618,130847.33824035618,52.369525437335,2,25.321793896666183,40.3229721769071
B3686,Toronto,Hospital,37714.408654817234,37714.408654817234,14.359438246592273,1,21.97344664522989,62.6937344483532
B3687,Hamilton,Mall,97556.77095464148,97556.77095464148,49.991405031803005,2,32.87434151635062,38.40882642840917
B3688,Hamilton,Mall,79122.12129427784,79122.12129427784,27.557801719799485,1,16.61967553925942,17.824560462302877
B3689,Ottawa,Mall,35420.720512630185,35420.720512630185,17.793324333781648,1,6.984955665033214,30.065500770197826
B3690,Mississauga,Office,24813.9034171144,24813.9034171144,16.84309390793929,1,5.574664566537587,26.925270983116803
B3691,Hamilton,Mall,12126.711838194344,12126.711838194344,16.635744028899662,1,29.805756829182595,48.52174171956795
B3692,Hamilton,Hospital,6702.14820567429,6702.14820567429,11.459309104073872,1,20.742069129842967,69.24554050835417
B3693,Toronto,Mall,65894.64498022643,65894.64498022643,37.85056799927533,2,28.25732155504848,33.74254674517218
B3694,Ottawa,School,33372.68829885189,33372.68829885189,24.98685628230109,0,12.032768000345442,11.086294177055615
B3695,Hamilton,Mall,16887.045183227136,16887.045183227136,15.648044686836476,1,15.352512365397011,56.70436278382813
B3696,Toronto,Office,51138.35732595128,51138.35732595128,25.88317579926464,1,5.903116166339569,64.5183540423075
B3697,London,Office,73684.26703985197,73684.26703985197,42.79967801412691,2,33.844769737223366,96.65834446016288
B3698,Ottawa,Office,68992.68003977681,68992.68003977681,54.07352866604104,2,25.036037201024403,63.05237227839221
B3699,London,Office,162373.52145067323,162373.52145067323,55.56560789184826,2,32.996152632779186,52.40553034403277
B3700,Hamilton,Mall,97556.77095464148,97556.77095464148,49.991405031803005,2,12.96489222287217,61.606146330793344
B3701,Hamilton,Hotel,132901.11441793895,132901.11441793895,48.588323241999085,2,23.343908336769825,93.51105668758244
B3702,Hamilton,Hospital,10627.245206551874,10627.245206551874,10.102673656604653,1,25.35499904877913,84.55403310414816
B3703,Hamilton,Office,23005.63458228785,23005.63458228785,25.661246025470007,0,14.526491007727651,39.06808600274272
B3704,Ottawa,Hospital,57897.47590456475,57897.47590456475,26.21885155880634,0,30.4432770504689,31.352892729142354
B3705,London,Hotel,128279.78466692356,128279.78466692356,46.04861242304806,2,33.41484388700744,33.63702511294663
B3706,London,Hotel,67793.94499003756,67793.94499003756,24.1939370901188,0,31.54565353088013,55.39789357436917
B3707,Ottawa,Hospital,150626.67830530857,150626.67830530857,53.58491212427759,2,27.17200927818117,76.964450610572
B3708,Mississauga,Mall,127025.66889747954,127025.66889747954,47.83819451923086,2,13.32394039174862,55.289728646466585
B3709,London,Office,70333.91525973986,70333.91525973986,46.96734409064634,2,13.448481263168953,16.10167562453013
B3710,Hamilton,School,99004.4398889138,99004.4398889138,44.12594455305221,2,33.90080961338114,75.12226303959828
B3711,Ottawa,Mall,29598.18934817961,29598.18934817961,19.8115574370042,1,5.308534878070761,82.53731158038585
B3712,Hamilton,Office,59880.6157684779,59880.6157684779,20.223068394861603,1,26.48149919726433,36.05480786077477
B3713,Mississauga,Office,52015.7505510792,52015.7505510792,24.399173480655527,0,26.187384876657863,69.77131653550154
B3714,London,Hospital,55261.30014148285,55261.30014148285,35.35515451694933,2,23.68068622849392,48.39327109489541
B3715,Hamilton,Hotel,62692.01888476155,62692.01888476155,27.156445026669136,0,34.70326538260598,90.02074201546985
B3716,Toronto,Mall,77792.9173496557,77792.9173496557,35.04636481734062,2,14.356383072911758,86.07030023446659
B3717,Ottawa,Hotel,38348.55219976045,38348.55219976045,13.55038872731278,1,15.199155913797446,57.28887984786781
B3718,Hamilton,Hospital,110531.87776328754,110531.87776328754,46.13842135766404,2,7.368182088396667,72.2354991232235
B3719,Toronto,Mall,74189.58581661653,74189.58581661653,51.818455312259246,2,18.283944096312123,89.50147309198935
B3720,Ottawa,Office,92359.8272387786,92359.8272387786,50.12919003412216,2,12.831455787045442,54.6145309070448
B3721,Mississauga,School,86497.17328437197,86497.17328437197,29.483761861010265,1,15.301601065329326,38.19256664399398
B3722,Mississauga,Hotel,41037.03191672161,41037.03191672161,18.396552615453363,1,30.03715370766883,77.82995241186231
B3723,Ottawa,Hospital,26294.25282550951,26294.25282550951,16.993486273061258,1,33.06453540582487,29.80596293062226
B3724,Ottawa,Mall,37580.85264417299,37580.85264417299,20.94481982593598,0,10.571992160155569,44.96780332054379
B3725,London,School,58262.30064089957,58262.30064089957,24.46154427110731,0,16.175267946603974,87.91545133961144
B3726,Ottawa,Hotel,11940.785710807424,11940.785710807424,12.634549891832386,1,32.85891686346182,75.19801062423835
B3727,Hamilton,Office,36233.78613260991,36233.78613260991,21.565581462530886,1,6.854253820676679,46.34299047227493
B3728,Toronto,School,38957.64827429708,38957.64827429708,41.386186379586384,2,7.770815843341356,29.32700521675217
B3729,Hamilton,Hotel,20624.37356690158,20624.37356690158,25.96293095754104,1,9.88372967618688,42.03715517490129
B3730,Ottawa,Hospital,150626.67830530857,150626.67830530857,53.58491212427759,2,22.856385023806244,35.56937343046897
B3731,Ottawa,Hospital,21325.988069677063,21325.988069677063,24.906587559078964,1,9.514168130179923,25.848035914946852
B3732,London,Hotel,21010.48191408954,21010.48191408954,18.29291271206495,1,34.042291443522004,76.8999622209091
B3733,Ottawa,Hospital,19495.05917488157,19495.05917488157,24.894880342590977,0,18.40143581775561,32.68628981651544
B3734,Mississauga,Mall,72178.10535667455,72178.10535667455,46.45977072380308,2,20.045538810504997,50.87507231509874
B3735,Hamilton,Hospital,6702.14820567429,6702.14820567429,11.459309104073872,1,12.399758474162194,44.72735021524981
B3736,Ottawa,Office,26896.30195000541,26896.30195000541,45.48102256017948,2,19.128807573042003,98.38696407720676
B3737,Toronto,School,38524.77967947601,38524.77967947601,28.792958320188728,1,24.857408979110343,45.198301973339845
B3738,Hamilton,Hotel,57155.95567833082,57155.95567833082,25.96524746523012,0,27.53531410862128,17.19842345170793
B3739,Mississauga,Hotel,24682.479447733,24682.479447733,15.818789610981668,1,27.61604248129739,18.08431773148756
B3740,Toronto,Hospital,27832.35052236062,27832.35052236062,25.713584892163883,0,22.33673338082265,63.16783492177584
B3741,Hamilton,Mall,14802.00457046184,14802.00457046184,14.091000784205418,1,32.13079324981572,63.94271965644391
B3742,London,Hotel,120332.60976161675,120332.60976161675,46.721137458242815,2,29.52223541918328,47.68830914343895
B3743,Toronto,School,38957.64827429708,38957.64827429708,41.386186379586384,2,27.711443440958764,48.86593230808267
B3744,London,School,90568.1668041404,90568.1668041404,41.01546252601688,2,6.668165650413819,14.85393245567841
B3745,Mississauga,Hospital,77017.5947659277,77017.5947659277,25.939098888700595,0,5.20633886658948,56.4891859350336
B3746,Toronto,School,103499.0424135984,103499.0424135984,44.13447049281625,2,11.373418315864187,55.42655278423165
B3747,Hamilton,Hotel,81481.18995663089,81481.18995663089,46.88576395922519,2,24.905707817403567,23.45943867012501
B3748,Mississauga,Hospital,67506.2861183625,67506.2861183625,23.990111785919733,0,17.335924666476373,19.34554474998348
B3749,Ottawa,Hospital,54605.21832799996,54605.21832799996,27.60364639733473,0,17.07218777897935,21.121524153954145
B3750,Toronto,Hospital,17102.316225580602,17102.316225580602,31.324260716530087,0,31.537606646888413,19.092542184213265
B3751,Mississauga,Office,29985.81157617911,29985.81157617911,51.8933619861885,2,31.86688544395516,64.87373759830838
B3752,London,Hospital,108877.89519709654,108877.89519709654,38.08197954471998,0,32.275257921607576,27.683438716262675
B3753,London,School,113952.65425349404,113952.65425349404,50.24153511263717,2,14.41634229545082,32.62871369687171
B3754,Hamilton,School,46131.26991957726,46131.26991957726,17.988113332787645,1,25.731674382177854,25.62149297362957
B3755,London,School,62033.47358493435,62033.47358493435,53.01285395795905,2,13.14899543823109,96.20517740036529
B3756,Toronto,Hotel,81706.851674298,81706.851674298,31.09068275040184,0,10.718294992233494,86.91557168366519
B3757,Ottawa,Mall,28170.327594206872,28170.327594206872,24.20131015244902,0,10.538973720421076,30.74453536163688
B3758,London,Mall,16883.1796422247,16883.1796422247,17.682048840268642,0,15.26322862590782,39.48096645299134
B3759,Hamilton,Office,130665.0422647726,130665.0422647726,43.65963347924417,2,17.89872859339465,28.890355807449744
B3760,Toronto,Hospital,96511.31262264484,96511.31262264484,35.21231761006655,0,29.92847513165205,54.268836351474135
B3761,Hamilton,Mall,50690.09984851925,50690.09984851925,32.98933308451298,0,8.596732804181363,11.764947922682824
B3762,Ottawa,School,93562.59323016774,93562.59323016774,42.26118371145062,2,27.047775421846826,70.42312080071162
B3763,Toronto,Office,27169.98949497407,27169.98949497407,21.86184078554258,1,20.94364742567916,57.08423348358775
B3764,Hamilton,Office,39825.24948498947,39825.24948498947,20.34387520155187,0,13.638360280279777,90.8775035470993
B3765,Mississauga,Hospital,30045.672824629077,30045.672824629077,25.454607454736998,1,19.784587535984738,24.795341589557275
B3766,Hamilton,School,93419.273895295,93419.273895295,49.191318599112606,2,13.99826209331068,82.36983214550185
B3767,London,School,24394.60155355434,24394.60155355434,17.721328304798764,1,22.88245865714918,81.27649130200442
B3768,London,Mall,90776.8643384596,90776.8643384596,42.73629017244554,2,18.01531768565733,21.446307029519826
B3769,Ottawa,Hospital,27299.766318495647,27299.766318495647,41.0972957104121,2,9.932165872366362,45.870330172971485
B3770,Hamilton,Mall,64553.69225918627,64553.69225918627,23.88951378683953,1,8.497492236670901,25.31373770300652
B3771,London,Hospital,50483.35437361541,50483.35437361541,20.956019434331267,1,21.400870462163905,32.9248450411794
B3772,London,Hospital,9620.63227775725,9620.63227775725,17.297904776894164,0,32.0723909985831,33.692155734748994
B3773,Ottawa,Office,26896.30195000541,26896.30195000541,45.48102256017948,2,15.318730596730566,60.06127546231955
B3774,Mississauga,Mall,47868.93309817686,47868.93309817686,35.466681221203416,0,26.990003216678694,47.026983858441895
B3775,Ottawa,Hotel,30229.92144121253,30229.92144121253,16.6627148490779,1,24.75984064819301,95.29595236056748
B3776,Hamilton,Office,101555.70333268048,101555.70333268048,36.437575178913264,0,32.946647429284425,21.37331277523046
B3777,Toronto,Office,20556.11237642452,20556.11237642452,29.88482679003757,1,29.629430518974225,97.63229213651788
B3778,Ottawa,School,42992.43881102256,42992.43881102256,17.780380222980156,1,21.99815776716389,30.757477619283755
B3779,Ottawa,Hotel,66992.3371390925,66992.3371390925,54.19371177584104,2,24.71091494702322,79.55865427436677
B3780,Toronto,Hotel,72780.23659178382,72780.23659178382,29.02926113223445,0,31.951593997521044,40.50729335555393
B3781,London,Office,70333.91525973986,70333.91525973986,46.96734409064634,2,16.985563537608044,22.877325587558254
B3782,Toronto,Hotel,32564.43617326347,32564.43617326347,16.335039434207083,1,14.80384117573332,87.21002667216159
B3783,Hamilton,Office,110725.86022882722,110725.86022882722,40.78384125592439,2,5.32433250905589,37.79748093128169
B3784,Hamilton,Hospital,63035.33159436719,63035.33159436719,21.247937518892165,1,29.796532225743928,69.2969863804158
B3785,Hamilton,Mall,49431.09152960061,49431.09152960061,19.216774466494915,1,29.029421012100947,60.97993165779639
B3786,Hamilton,Mall,68779.97007146094,68779.97007146094,23.532568757689585,1,8.13363554300454,52.45806784517869
B3787,Hamilton,Mall,26570.29776820836,26570.29776820836,47.15511316621057,2,22.30572143398101,54.62375253836852
B3788,Hamilton,Mall,42767.84440561295,42767.84440561295,24.88559990557177,0,18.919450945006623,75.90141226830588
B3789,London,Hotel,89284.54322116297,89284.54322116297,46.69442546338897,2,8.561272865273343,17.89956227110965
B3790,Ottawa,Hospital,22943.5971583958,22943.5971583958,21.622435441657345,0,34.417046811821706,70.13625957621147
B3791,London,Hotel,22440.61031000514,22440.61031000514,13.202773942665596,1,11.440876623900664,90.62308912587208
B3792,Toronto,Mall,67233.0566370065,67233.0566370065,38.508682251056406,2,7.017025402716834,15.200937731787771
B3793,London,Hotel,16663.545104048608,16663.545104048608,12.11618250671764,1,22.84542138505729,22.658800531030007
B3794,Toronto,Hospital,27832.35052236062,27832.35052236062,25.713584892163883,0,27.16600031399098,74.49687430318282
B3795,Ottawa,Hospital,54842.260582347095,54842.260582347095,34.48512713776857,2,5.973303381415609,49.35534834201558
B3796,London,Office,21756.81053480697,21756.81053480697,30.070467758281687,0,24.761529161810664,46.31937587323196
B3797,Mississauga,Hotel,31176.485540154856,31176.485540154856,28.42124831781252,0,20.968756278543637,22.326997108981224
B3798,Hamilton,School,29837.79259981005,29837.79259981005,16.100978221950786,1,8.097950266251452,55.60930366460093
B3799,Ottawa,Office,32945.93879465782,32945.93879465782,28.21751135767966,1,10.17571630839086,21.38907800767395
B3800,London,Mall,15455.622972706537,15455.622972706537,27.52720098998596,0,22.03922891948241,52.89584106794864
B3801,London,Mall,102803.13564164728,102803.13564164728,41.17135008258929,2,13.89072840539865,78.7253769065491
B3802,Hamilton,Hotel,109643.94142313836,109643.94142313836,41.80114214524546,2,33.14947185953948,33.24379220984471
B3803,Toronto,School,50784.67662559406,50784.67662559406,22.10321653755174,0,29.56220688452152,53.27075513617546
B3804,London,Mall,31226.99116012652,31226.99116012652,17.87238258706583,0,34.50701619540989,99.2814372457152
B3805,Ottawa,Hotel,45159.2163405114,45159.2163405114,30.24813250918957,0,12.79012516851242,71.79853810186336
B3806,London,Office,24128.5466800054,24128.5466800054,20.992581274836294,1,34.09170898393931,85.72210941746788
B3807,Hamilton,School,27197.181187077214,27197.181187077214,46.78558129941739,2,17.937016093746735,47.33628459044912
B3808,Toronto,Hotel,20107.61031008538,20107.61031008538,21.913624637914147,1,15.42556385941264,79.10748308132698
B3809,Ottawa,Hospital,66484.88570899656,66484.88570899656,29.276792389504763,1,6.510485809080597,13.645825564718963
B3810,London,Hotel,14647.89867077391,14647.89867077391,19.11021804078301,1,6.582957735788079,21.06200642880205
B3811,London,School,76664.12376585844,76664.12376585844,27.31907920891746,0,25.76033767839964,28.27635336280559
B3812,Hamilton,Hospital,6702.14820567429,6702.14820567429,11.459309104073872,1,18.73786983302084,46.17567321536976
B3813,London,Office,19137.474509972235,19137.474509972235,18.14098297130145,1,11.795648781083171,86.11703904931869
B3814,Hamilton,Office,49788.89315713797,49788.89315713797,49.1572664653625,2,23.41910918975698,41.16394457091374
B3815,Mississauga,Hospital,51303.96618505262,51303.96618505262,26.306818743663417,0,12.585743547503334,68.91590741639166
B3816,Ottawa,Office,40553.37542773054,40553.37542773054,39.91265048904029,2,22.32895263033268,73.8382865323135
B3817,Hamilton,Hotel,19324.732785298344,19324.732785298344,10.482694883617404,1,15.77626240948071,62.756411867950725
B3818,Toronto,Hospital,17102.316225580602,17102.316225580602,31.324260716530087,0,29.70656679835457,42.15177713531226
B3819,London,Office,106902.9937161158,106902.9937161158,45.66336772623665,2,29.62088482300338,61.93480075421898
B3820,London,Mall,23835.88298629836,23835.88298629836,41.58981981514711,2,19.32051194367204,40.80390335107716
B3821,Hamilton,Hospital,24807.496171002556,24807.496171002556,22.228837974593084,1,15.524573280050468,17.548636469681085
B3822,Hamilton,Hospital,15534.715103358132,15534.715103358132,11.61216053571167,1,15.876793896772837,99.3523580367413
B3823,London,Mall,12208.392740478555,12208.392740478555,20.17139393109947,0,29.171435770046536,21.44642082692598
B3824,Ottawa,Mall,59365.54669934028,59365.54669934028,28.51981058335675,0,14.84538448392836,16.51135454524516
B3825,Ottawa,Hotel,18022.010991683404,18022.010991683404,13.159334112471576,1,11.27178121120538,89.06776742864403
B3826,Ottawa,Hotel,138344.10114776547,138344.10114776547,52.10491349623116,2,7.540650256259205,37.16511948036056
B3827,London,Hospital,9620.63227775725,9620.63227775725,17.297904776894164,0,19.00079362653225,68.52672766661568
B3828,Toronto,Hotel,39100.5674455779,39100.5674455779,38.61934192330206,2,19.463962967595258,39.61051566960096
B3829,London,Hospital,9620.63227775725,9620.63227775725,17.297904776894164,0,30.22726131208721,45.230884371502405
B3830,London,School,76664.12376585844,76664.12376585844,27.31907920891746,0,11.63716089338192,33.590167481511685
B3831,Mississauga,School,25124.24783114966,25124.24783114966,29.83712363250424,0,16.429738210051998,40.87396052137092
B3832,Ottawa,Hospital,21325.988069677063,21325.988069677063,24.906587559078964,1,29.252172166810727,46.96303605278888
B3833,Hamilton,Hotel,19324.732785298344,19324.732785298344,10.482694883617404,1,29.708708322469207,74.83744621831086
B3834,Hamilton,Hotel,16010.669293441388,16010.669293441388,23.5064814621988,1,16.538332279363047,56.03825748113126
B3835,Hamilton,School,99004.4398889138,99004.4398889138,44.12594455305221,2,18.773720698600428,94.92086954412792
B3836,Hamilton,Office,74125.31513532702,74125.31513532702,29.45685527116338,0,14.098576725478488,13.769235445489796
B3837,London,Hotel,71229.5522405651,71229.5522405651,34.88864253110199,0,32.976646352579365,55.276149036882536
B3838,Hamilton,Office,74445.34055365139,74445.34055365139,29.88160753351321,0,8.559312972247408,62.58023099485463
B3839,Hamilton,Mall,9160.451089065406,9160.451089065406,10.15683970353374,1,33.0124826900441,92.81772874668464
B3840,Hamilton,Office,101555.70333268048,101555.70333268048,36.437575178913264,0,25.515993555060295,14.424267125928482
B3841,Toronto,Hospital,36170.79463603476,36170.79463603476,26.086800996120484,0,20.94716458060193,61.614962644169445
B3842,Ottawa,Hospital,22943.5971583958,22943.5971583958,21.622435441657345,0,5.979771823534876,86.82669356751613
B3843,Mississauga,Office,67221.32859900015,67221.32859900015,24.608060378078054,0,19.26788575466025,31.77349553073129
B3844,Mississauga,Office,24813.9034171144,24813.9034171144,16.84309390793929,1,17.23244315008197,88.86631136715437
B3845,Ottawa,Hotel,138344.10114776547,138344.10114776547,52.10491349623116,2,9.836564359253677,11.713906834686265
B3846,Hamilton,Office,110725.86022882722,110725.86022882722,40.78384125592439,2,24.692288105019703,75.92091662203568
B3847,Toronto,Office,67594.22336999958,67594.22336999958,33.02872408999496,0,34.13452722104857,93.98018990517878
B3848,London,Hotel,62780.52648653374,62780.52648653374,43.80220219962325,2,21.865664331935758,69.1477895476056
B3849,Ottawa,Hospital,26294.25282550951,26294.25282550951,16.993486273061258,1,26.442598293318376,49.51263195824032
B3850,Ottawa,School,116220.5887439565,116220.5887439565,41.60715175983608,2,7.053513576980503,14.039291482544623
B3851,London,Hospital,50483.35437361541,50483.35437361541,20.956019434331267,1,17.530009874509844,92.8102431990366
B3852,Toronto,Office,33340.779869987455,33340.779869987455,43.853783609011984,2,8.490754554934876,52.32666004224173
B3853,London,Office,162373.52145067323,162373.52145067323,55.56560789184826,2,23.383875066095317,12.60970699023532
B3854,Toronto,Hotel,44790.69228638982,44790.69228638982,20.74754086521368,1,33.15446474642464,72.08389641958857
B3855,Toronto,Office,123400.29341533942,123400.29341533942,55.00223158271845,2,24.85333197414916,53.36535282186323
B3856,Ottawa,School,116220.5887439565,116220.5887439565,41.60715175983608,2,7.304091449432645,21.19107856981697
B3857,Hamilton,Hospital,67718.93406315267,67718.93406315267,27.089846859650656,0,15.639986149552485,29.28446283792336
B3858,Toronto,Mall,77792.9173496557,77792.9173496557,35.04636481734062,2,21.519901383225545,15.804161241026163
B3859,Hamilton,Hospital,63035.33159436719,63035.33159436719,21.247937518892165,1,17.096232683997567,61.68641857377162
B3860,Hamilton,Office,101555.70333268048,101555.70333268048,36.437575178913264,0,30.00932031425517,65.98265313268084
B3861,London,School,86043.85157595611,86043.85157595611,46.511108967583006,2,29.44013014129968,55.51680685198999
B3862,Mississauga,Office,22235.901505806803,22235.901505806803,23.496198715506093,1,23.354930603096644,83.53919197023534
B3863,Ottawa,Hotel,121453.46616890962,121453.46616890962,42.73409182312534,2,16.20373835398116,87.49079391772122
B3864,Hamilton,Mall,22425.15602928308,22425.15602928308,37.46473655328122,0,12.660091212897324,65.4061957014814
B3865,Toronto,Mall,26869.466775296318,26869.466775296318,19.83454287510166,0,8.17622954639388,11.148083173668748
B3866,London,Hotel,62780.52648653374,62780.52648653374,43.80220219962325,2,15.646930504596622,72.57066901729621
B3867,Hamilton,Mall,129189.83525978606,129189.83525978606,53.25179213969052,2,17.395175516231586,47.61992952283164
B3868,Ottawa,School,57738.54174465761,57738.54174465761,49.24465137346967,2,25.27468775312221,60.900173490374826
B3869,London,Mall,128673.50775050349,128673.50775050349,46.18525787381245,2,24.744794728927204,68.4172541816996
B3870,Toronto,Hotel,45796.91600186628,45796.91600186628,23.040214919074025,0,7.103244189237708,41.52129528943691
B3871,Toronto,Mall,27244.934315218798,27244.934315218798,12.912298132608434,1,16.857779462934733,92.53886546546148
B3872,London,Hotel,55022.30734403108,55022.30734403108,32.69251197709455,0,10.453366016520857,22.05773800748031
B3873,Hamilton,Mall,89737.05274141775,89737.05274141775,29.990469793469337,0,9.70438115950417,70.43606265529337
B3874,Hamilton,Mall,89737.05274141775,89737.05274141775,29.990469793469337,0,29.819064492117377,10.392362196092238
B3875,Toronto,Mall,23051.73175623808,23051.73175623808,16.39543515137418,1,6.2574565014877255,93.21859948646627
B3876,Toronto,School,79202.28866090806,79202.28866090806,29.23171071325804,0,17.57548627706364,20.125371991428235
B3877,London,School,27448.335514184248,27448.335514184248,28.41161262022029,1,10.046109672995543,18.539580713281715
B3878,London,Office,37738.12190541468,37738.12190541468,17.160569991134693,1,31.37990647035422,39.97068697470198
B3879,Ottawa,Mall,61479.80387722782,61479.80387722782,24.20862339089234,0,21.711215398251053,43.62096574351725
B3880,Ottawa,Mall,29598.18934817961,29598.18934817961,19.8115574370042,1,11.94141909130544,29.28700650905908
B3881,Mississauga,Mall,29795.77395705686,29795.77395705686,46.223184391635655,2,20.07281861499129,62.66094948344122
B3882,Toronto,Office,16853.106859301726,16853.106859301726,15.676986515536129,1,26.944590791093475,49.86226882377672
B3883,Toronto,Hotel,39100.5674455779,39100.5674455779,38.61934192330206,2,33.743540267583015,13.075803013697868
B3884,Ottawa,Hospital,54605.21832799996,54605.21832799996,27.60364639733473,0,11.613380127362568,38.76868560297706
B3885,Ottawa,School,148247.98306440806,148247.98306440806,51.73928385484879,2,31.585453163880352,82.93896222158534
B3886,Ottawa,Mall,54062.98299812077,54062.98299812077,37.0087404097775,0,33.02912342502471,72.07313813756818
B3887,London,Hotel,14647.89867077391,14647.89867077391,19.11021804078301,1,32.49261633596198,75.23837682218924
B3888,London,Hotel,37323.00174121981,37323.00174121981,24.02676825364048,0,24.06243070585729,72.83052316751713
B3889,Ottawa,Mall,35420.720512630185,35420.720512630185,17.793324333781648,1,23.89461963304123,37.987571924473
B3890,Toronto,Hospital,32058.84891460169,32058.84891460169,19.850503049103988,0,17.096318995514682,18.96975298690983
B3891,Hamilton,Hotel,60277.781621870905,60277.781621870905,28.75416403739876,1,27.57193646911364,34.522046562978645
B3892,Mississauga,Hospital,45889.492192167934,45889.492192167934,48.12294608272528,2,20.93882055052796,84.86067701666434
B3893,Toronto,Hotel,57325.862117108365,57325.862117108365,49.60443090825964,2,25.323142136848837,98.2423718004764
B3894,Hamilton,Office,56796.37211176781,56796.37211176781,33.69633609528193,0,17.853737115463865,54.44623132674053
B3895,Mississauga,School,32774.28140318525,32774.28140318525,21.779430603865915,1,26.94489392129417,10.8730319430738
B3896,Mississauga,Hotel,29362.723224263034,29362.723224263034,39.223332423999565,2,29.734145528136477,22.604033092080613
B3897,London,Hotel,16663.545104048608,16663.545104048608,12.11618250671764,1,9.393087698084484,38.98725177846392
B3898,Ottawa,Hotel,38348.55219976045,38348.55219976045,13.55038872731278,1,29.98789146722684,62.07268137336548
B3899,Mississauga,Mall,70792.42922350243,70792.42922350243,31.649808188422305,0,21.208895953709217,16.758428122478257
B3900,Mississauga,Hotel,16757.647343291275,16757.647343291275,12.564328668155976,1,30.33997727270673,94.90215688388936
B3901,Toronto,Hospital,145341.8698711149,145341.8698711149,55.644794426142695,2,17.939051190230437,42.85753059559607
B3902,Toronto,Mall,77792.9173496557,77792.9173496557,35.04636481734062,2,16.37121456149105,92.13257961323409
B3903,Mississauga,Hospital,15444.335245706876,15444.335245706876,29.449917251551287,0,32.45182197551667,80.24696224813196
B3904,Mississauga,School,151753.60944337794,151753.60944337794,52.7442572416273,2,12.53507802645204,77.9893545264023
B3905,Mississauga,Mall,49741.75077613554,49741.75077613554,27.917807012316675,1,30.32636975858429,64.60476218040088
B3906,Hamilton,Hospital,110531.87776328754,110531.87776328754,46.13842135766404,2,19.520617175282123,66.410543534666
B3907,Mississauga,Office,67221.32859900015,67221.32859900015,24.608060378078054,0,20.42286327653779,67.42029116946233
B3908,Mississauga,Office,79467.29054507235,79467.29054507235,50.6344004065064,2,14.25404844468452,66.58492483230239
B3909,Mississauga,School,36504.13893073774,36504.13893073774,23.96330324742392,0,22.19126601857047,59.83554082585251
B3910,Ottawa,School,76712.80352808005,76712.80352808005,28.636553812290128,1,14.75633588828634,98.77726166346
B3911,London,Office,156009.667074819,156009.667074819,52.22483747049036,2,6.178082427249569,75.90615106831265
B3912,Toronto,Hotel,99709.20039482872,99709.20039482872,41.98456820121387,2,13.159958160330682,79.92517495532691
B3913,Toronto,Hotel,42653.86873465366,42653.86873465366,26.159273494661544,0,5.19137130219772,88.52165335753068
B3914,Ottawa,Hotel,95159.29877504236,95159.29877504236,42.84513376266326,2,34.3506436117057,29.407578645326424
B3915,London,Hotel,55022.30734403108,55022.30734403108,32.69251197709455,0,33.97241629459242,17.54237431855547
B3916,London,Hotel,153600.937560543,153600.937560543,57.26325874971239,2,16.85465892416915,53.46049929387388
B3917,Ottawa,Hotel,95159.29877504236,95159.29877504236,42.84513376266326,2,26.85112563018938,56.26726260573459
B3918,Toronto,Mall,22017.24523568033,22017.24523568033,24.79138609759285,0,15.374182952312747,84.6263601954926
B3919,Mississauga,School,69009.96518808854,69009.96518808854,27.862461538105133,1,25.132794712579283,49.94052213541021
